INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172021209;301;Robbery;2;ROBBERY - STREET;C6;C;3;196;18.03.2017 17:13;17:13:00;17:00:00;08:00:00;Night;2017;3;Saturday;Weekend;2;17;277;DORCHESTER AVE;42.33543317;-71.05705378;(42.33543317, -71.05705378)
I172021010;301;Robbery;2;ROBBERY - STREET;A15;A;1;58;17.03.2017 22:31;22:31:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;22;278;AUSTIN ST;42.37479451;-71.06600871;(42.37479451, -71.06600871)
I172020994;301;Robbery;2;ROBBERY - STREET;D14;D;4;752;17.03.2017 20:54;20:54:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;20;305;BRECK AVE;42.350546;-71.167663;(42.35054600, -71.16766300)
I172020944;361;Robbery;2;ROBBERY - OTHER;B2;B;2;329;17.03.2017 17:20;17:20:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;17;277;COLUMBIA RD;42.30673444;-71.07712722;(42.30673444, -71.07712722)
I172020935;361;Robbery;2;ROBBERY - OTHER;C11;C;3;341;17.03.2017 16:45;16:45:00;17:00:00;08:00:00;Day;2017;3;Friday;Workdays;1;16;231;SPEEDWELL ST;42.30406722;-71.06760042;(42.30406722, -71.06760042)
I172020885;311;Robbery;2;ROBBERY - COMMERCIAL;A1;A;1;102;17.03.2017 14:31;14:31:00;17:00:00;08:00:00;Day;2017;3;Friday;Workdays;1;14;242;WINTER ST;42.35602373;-71.06177615;(42.35602373, -71.06177615)
I172020721;301;Robbery;2;ROBBERY - STREET;D14;D;4;797;16.03.2017 22:30;22:30:00;17:00:00;08:00:00;Night;2017;3;Thursday;Workdays;1;22;278;COMMONWEALTH AVE;42.35135565;-71.11699981;(42.35135565, -71.11699981)
I172020446;301;Robbery;2;ROBBERY - STREET;D14;D;4;816;16.03.2017 00:09;00:09:00;17:00:00;08:00:00;Night;2017;3;Thursday;Workdays;1;0;244;ROYAL ST;42.3575106;-71.12996479;(42.35751060, -71.12996479)
I172020440;301;Robbery;2;ROBBERY - STREET;A7;A;1;29;15.03.2017 23:30;23:30:00;17:00:00;08:00:00;Night;2017;3;Wednesday;Workdays;1;23;231;BREMEN ST;42.36971223;-71.03793387;(42.36971223, -71.03793387)
I172020333;301;Robbery;2;ROBBERY - STREET;A1;A;1;111;15.03.2017 15:20;15:20:00;17:00:00;08:00:00;Day;2017;3;Wednesday;Workdays;1;15;241;TREMONT ST;42.35428377;-71.06380404;(42.35428377, -71.06380404)
I172020212;361;Robbery;2;ROBBERY - OTHER;A15;A;1;59;15.03.2017 08:15;08:15:00;17:00:00;08:00:00;Day;2017;3;Wednesday;Workdays;1;8;195;MAIN ST;42.37515337;-71.06409893;(42.37515337, -71.06409893)
I172020185;301;Robbery;2;ROBBERY - STREET;D14;D;4;769;14.03.2017 22:39;22:39:00;17:00:00;08:00:00;Night;2017;3;Tuesday;Workdays;1;22;278;MARKET ST;42.35441899;-71.15018788;(42.35441899, -71.15018788)
I172020097;311;Robbery;2;ROBBERY - COMMERCIAL;A15;A;1;60;14.03.2017 14:20;14:20:00;17:00:00;08:00:00;Day;2017;3;Tuesday;Workdays;1;14;242;RUTHERFORD AVE;42.37167264;-71.06326413;(42.37167264, -71.06326413)
I172019961;301;Robbery;2;ROBBERY - STREET;D4;D;4;142;13.03.2017 21:08;21:08:00;17:00:00;08:00:00;Night;2017;3;Monday;Workdays;1;21;303;NEWBURY ST;42.34840576;-71.08688339;(42.34840576, -71.08688339)
I172019573;311;Robbery;2;ROBBERY - COMMERCIAL;B3;B;2;406;12.03.2017 15:16;15:16:00;17:00:00;08:00:00;Day;2017;3;Sunday;Weekend;2;15;241;RIVER ST;42.27130225;-71.07442362;(42.27130225, -71.07442362)
I172019554;301;Robbery;2;ROBBERY - STREET;C11;C;3;240;12.03.2017 13:50;13:50:00;17:00:00;08:00:00;Day;2017;3;Sunday;Weekend;2;13;206;E COTTAGE ST;42.32004176;-71.06104118;(42.32004176, -71.06104118)
I172019496;301;Robbery;2;ROBBERY - STREET;A1;A;1;112;12.03.2017 05:13;05:13:00;17:00:00;08:00:00;Night;2017;3;Sunday;Weekend;2;5;86;AVENUE DE LAFAYETTE;42.35349534;-71.06136198;(42.35349534, -71.06136198)
I172019457;301;Robbery;2;ROBBERY - STREET;C11;C;3;253;11.03.2017 23:10;23:10:00;17:00:00;08:00:00;Night;2017;3;Saturday;Weekend;2;23;231;FREEPORT ST;42.30340659;-71.05343921;(42.30340659, -71.05343921)
I172019385;301;Robbery;2;ROBBERY - STREET;B2;B;2;268;11.03.2017 17:20;17:20:00;17:00:00;08:00:00;Night;2017;3;Saturday;Weekend;2;17;277;DEARBORN ST;42.32926098;-71.07900139;(42.32926098, -71.07900139)
I172019352;301;Robbery;2;ROBBERY - STREET;B3;B;2;453;09.03.2017 17:45;17:45:00;17:00:00;08:00:00;Night;2017;3;Thursday;Workdays;1;17;277;SCHOOL ST;42.2965927;-71.07332173;(42.29659270, -71.07332173)
I172019324;301;Robbery;2;ROBBERY - STREET;E18;E;5;522;11.03.2017 02:00;02:00:00;17:00:00;08:00:00;Night;2017;3;Saturday;Weekend;2;2;181;DANA AVE;42.25208956;-71.12305271;(42.25208956, -71.12305271)
I172019183;301;Robbery;2;ROBBERY - STREET;A1;A;1;93;10.03.2017 22:40;22:40:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;22;278;STATE ST;42.35892253;-71.05635419;(42.35892253, -71.05635419)
I172019175;301;Robbery;2;ROBBERY - STREET;B2;B;2;311;10.03.2017 21:01;21:01:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;21;303;WARREN ST;42.32026821;-71.08150494;(42.32026821, -71.08150494)
I172019115;301;Robbery;2;ROBBERY - STREET;C11;C;3;352;10.03.2017 17:18;17:18:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;17;277;ARCADIA ST;42.30155019;-71.06235124;(42.30155019, -71.06235124)
I172018941;301;Robbery;2;ROBBERY - STREET;D14;D;4;796;10.03.2017 01:56;01:56:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;1;171;BRIGHTON AVE;42.35266601;-71.12974348;(42.35266601, -71.12974348)
I172018939;301;Robbery;2;ROBBERY - STREET;D4;D;4;270;10.03.2017 01:21;01:21:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;1;171;FELLOWS ST;42.33346101;-71.07501828;(42.33346101, -71.07501828)
I172018780;301;Robbery;2;ROBBERY - STREET;A15;A;1;900;09.03.2017 14:07;14:07:00;17:00:00;08:00:00;Day;2017;3;Thursday;Workdays;1;14;242;BUNKER HILL ST;42.37824004;-71.0604344;(42.37824004, -71.06043440)
I172018614;301;Robbery;2;ROBBERY - STREET;D4;D;4;160;08.03.2017 23:28;23:28:00;17:00:00;08:00:00;Night;2017;3;Wednesday;Workdays;1;23;231;DWIGHT ST;42.34449084;-71.0692566;(42.34449084, -71.06925660)
I172018517;301;Robbery;2;ROBBERY - STREET;B2;B;2;318;08.03.2017 10:45;10:45:00;17:00:00;08:00:00;Day;2017;3;Wednesday;Workdays;1;10;178;SEAVER ST;42.30878855;-71.09055618;(42.30878855, -71.09055618)
I172018283;361;Robbery;2;ROBBERY - OTHER;B2;B;2;280;07.03.2017 20:22;20:22:00;17:00:00;08:00:00;Night;2017;3;Tuesday;Workdays;1;20;305;WASHINGTON ST;42.32974821;-71.08454012;(42.32974821, -71.08454012)
I172018130;311;Robbery;2;ROBBERY - COMMERCIAL;C11;C;3;460;07.03.2017 11:50;11:50:00;17:00:00;08:00:00;Day;2017;3;Tuesday;Workdays;1;11;193;WASHINGTON ST;42.30511791;-71.08019088;(42.30511791, -71.08019088)
I172017945;301;Robbery;2;ROBBERY - STREET;B2;B;2;263;06.03.2017 17:13;17:13:00;17:00:00;08:00:00;Night;2017;3;Monday;Workdays;1;17;277;DENNIS ST;42.32238386;-71.07542314;(42.32238386, -71.07542314)
I172017865;351;Robbery;2;ROBBERY - BANK;D14;D;4;770;06.03.2017 13:55;13:55:00;17:00:00;08:00:00;Day;2017;3;Monday;Workdays;1;13;206;MARKET ST;42.35046039;-71.15265804;(42.35046039, -71.15265804)
I172017688;301;Robbery;2;ROBBERY - STREET;C11;C;3;450;05.03.2017 16:17;16:17:00;17:00:00;08:00:00;Day;2017;3;Sunday;Weekend;2;16;231;WASHINGTON ST;42.29057504;-71.07165726;(42.29057504, -71.07165726)
I172017680;301;Robbery;2;ROBBERY - STREET;A7;A;1;29;05.03.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;3;Sunday;Weekend;2;18;285;MAVERICK SQ;42.36943145;-71.03917179;(42.36943145, -71.03917179)
I172017562;301;Robbery;2;ROBBERY - STREET;D4;D;4;145;05.03.2017 05:12;05:12:00;17:00:00;08:00:00;Night;2017;3;Sunday;Weekend;2;5;86;HUNTINGTON AVE;42.34341962;-71.083956;(42.34341962, -71.08395600)
I172017417;371;Robbery;2;ROBBERY - HOME INVASION;B2;B;2;328;04.03.2017 14:27;14:27:00;17:00:00;08:00:00;Day;2017;3;Saturday;Weekend;2;14;242;FERNBORO ST;42.31129587;-71.07728269;(42.31129587, -71.07728269)
I172017408;301;Robbery;2;ROBBERY - STREET;D14;D;4;795;27.02.2017 20:30;20:30:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;20;305;ALLSTON ST;42.34984183;-71.13678902;(42.34984183, -71.13678902)
I172017287;311;Robbery;2;ROBBERY - COMMERCIAL;C6;C;3;236;03.03.2017 22:23;22:23:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;22;278;BOSTON ST;42.32077172;-71.0612999;(42.32077172, -71.06129990)
I172017191;301;Robbery;2;ROBBERY - STREET;B2;B;2;328;03.03.2017 16:19;16:19:00;17:00:00;08:00:00;Day;2017;3;Friday;Workdays;1;16;231;CEYLON ST;42.31082341;-71.07267019;(42.31082341, -71.07267019)
I172017021;301;Robbery;2;ROBBERY - STREET;D4;D;4;137;03.03.2017 00:11;00:11:00;17:00:00;08:00:00;Night;2017;3;Friday;Workdays;1;0;244;COMMONWEALTH AVE;42.35080941;-71.08143615;(42.35080941, -71.08143615)
I172016993;301;Robbery;2;ROBBERY - STREET;D4;D;4;54;02.03.2017 20:57;20:57:00;17:00:00;08:00:00;Night;2017;3;Thursday;Workdays;1;20;305;MAIN ST;42.37746305;-71.06697969;(42.37746305, -71.06697969)
I172016534;351;Robbery;2;ROBBERY - BANK;B3;B;2;437;01.03.2017 13:26;13:26:00;17:00:00;08:00:00;Day;2017;3;Wednesday;Workdays;1;13;206;TALBOT AVE;42.29041538;-71.07269542;(42.29041538, -71.07269542)
I172016401;301;Robbery;2;ROBBERY - STREET;B2;B;2;279;01.03.2017 01:47;01:47:00;17:00:00;08:00:00;Night;2017;3;Wednesday;Workdays;1;1;171;ZEIGLER ST;42.32898193;-71.07956761;(42.32898193, -71.07956761)
I172016394;301;Robbery;2;ROBBERY - STREET;B3;B;2;410;01.03.2017 00:59;00:59:00;17:00:00;08:00:00;Night;2017;3;Wednesday;Workdays;1;0;244;CEDAR ST;42.27374058;-71.0757262;(42.27374058, -71.07572620)
I172016391;301;Robbery;2;ROBBERY - STREET;B2;B;2;286;01.03.2017 01:02;01:02:00;17:00:00;08:00:00;Night;2017;3;Wednesday;Workdays;1;1;171;TREMONT ST;42.33475847;-71.08903954;(42.33475847, -71.08903954)
I172016367;311;Robbery;2;ROBBERY - COMMERCIAL;D4;D;4;138;28.02.2017 21:42;21:42:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;21;303;BOYLSTON ST;42.34980175;-71.07840978;(42.34980175, -71.07840978)
I172016339;301;Robbery;2;ROBBERY - STREET;E13;E;5;584;28.02.2017 15:40;15:40:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;15;241;HEATH ST;42.32638832;-71.10181751;(42.32638832, -71.10181751)
I172016300;301;Robbery;2;ROBBERY - STREET;E13;E;5;577;28.02.2017 16:56;16:56:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;16;231;WASHINGTON ST;42.31485546;-71.0992241;(42.31485546, -71.09922410)
I172016117;301;Robbery;2;ROBBERY - STREET;A1;A;1;102;27.02.2017 23:25;23:25:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;23;231;WINTER PL;42.3556541;-71.06143259;(42.35565410, -71.06143259)
I172016103;301;Robbery;2;ROBBERY - STREET;E13;E;5;569;27.02.2017 20:48;20:48:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;20;305;WASHINGTON ST;42.30307413;-71.11081856;(42.30307413, -71.11081856)
I172016089;301;Robbery;2;ROBBERY - STREET;A7;A;1;824;27.02.2017 20:49;20:49:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;20;305;EUTAW ST;42.38020764;-71.03493578;(42.38020764, -71.03493578)
I172015977;301;Robbery;2;ROBBERY - STREET;B3;B;2;432;27.02.2017 15:14;15:14:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;15;241;MASCOT ST;42.28539022;-71.0845773;(42.28539022, -71.08457730)
I172015977;381;Robbery;2;ROBBERY - CAR JACKING;B3;B;2;432;27.02.2017 15:14;15:14:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;15;241;MASCOT ST;42.28539022;-71.0845773;(42.28539022, -71.08457730)
I172015953;301;Robbery;2;ROBBERY - STREET;D4;D;4;619;27.02.2017 13:52;13:52:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;13;206;SAINT STEPHEN ST;42.34231311;-71.0869637;(42.34231311, -71.08696370)
I172015790;301;Robbery;2;ROBBERY - STREET;A1;A;1;91;27.02.2017 01:47;01:47:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;1;171;ATLANTIC AVE;42.3613248;-71.05243553;(42.36132480, -71.05243553)
I172015781;361;Robbery;2;ROBBERY - OTHER;E13;E;5;572;26.02.2017 23:44;23:44:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;23;231;COLUMBUS AVE;42.31362799;-71.09560307;(42.31362799, -71.09560307)
I172015498;311;Robbery;2;ROBBERY - COMMERCIAL;C6;C;3;193;25.02.2017 21:52;21:52:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;21;303;OLD COLONY AVE;42.32971183;-71.05268388;(42.32971183, -71.05268388)
I172015465;301;Robbery;2;ROBBERY - STREET;C11;C;3;363;25.02.2017 19:08;19:08:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;19;274;CENTRE ST;42.29362898;-71.06209481;(42.29362898, -71.06209481)
I172015390;301;Robbery;2;ROBBERY - STREET;E18;E;5;501;25.02.2017 14:17;14:17:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;14;242;HYDE PARK AVE;42.28269946;-71.11886352;(42.28269946, -71.11886352)
I172015356;301;Robbery;2;ROBBERY - STREET;B2;B;2;332;25.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;12;258;COLUMBIA RD;42.31269402;-71.06842736;(42.31269402, -71.06842736)
I172015297;381;Robbery;2;ROBBERY - CAR JACKING;B2;B;2;602;25.02.2017 05:14;05:14:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;5;86;TREMONT ST;42.33308097;-71.10165376;(42.33308097, -71.10165376)
I172015284;301;Robbery;2;ROBBERY - STREET;A1;A;1;124;25.02.2017 02:44;02:44:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;2;181;HARRISON AVE;42.34799065;-71.062573;(42.34799065, -71.06257300)
I172015266;361;Robbery;2;ROBBERY - OTHER;D4;D;4;179;25.02.2017 00:59;00:59:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;0;244;MASSACHUSETTS AVE;42.33311189;-71.0727637;(42.33311189, -71.07276370)
I172015106;301;Robbery;2;ROBBERY - STREET;E13;E;5;583;23.02.2017 21:20;21:20:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;21;303;DAY ST;42.32550937;-71.10745512;(42.32550937, -71.10745512)
I172015105;361;Robbery;2;ROBBERY - OTHER;A1;A;1;76;24.02.2017 15:22;15:22:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;15;241;CANAL ST;42.36489527;-71.06050249;(42.36489527, -71.06050249)
I172014676;301;Robbery;2;ROBBERY - STREET;A15;A;1;57;24.01.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;1;Tuesday;Workdays;1;0;244;MONUMENT AVE;42.37490832;-71.06171012;(42.37490832, -71.06171012)
I172014625;381;Robbery;2;ROBBERY - CAR JACKING;D4;D;4;285;22.02.2017 22:05;22:05:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;22;278;TREMONT ST;42.33698202;-71.08458699;(42.33698202, -71.08458699)
I172014602;301;Robbery;2;ROBBERY - STREET;E13;E;5;576;22.02.2017 00:30;00:30:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;0;244;AMORY ST;42.31659535;-71.10311898;(42.31659535, -71.10311898)
I172014350;361;Robbery;2;ROBBERY - OTHER;A7;A;1;28;21.02.2017 23:09;23:09:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;23;231;PARIS ST;42.37081805;-71.03929078;(42.37081805, -71.03929078)
I172014313;301;Robbery;2;ROBBERY - STREET;B2;B;2;276;21.02.2017 18:14;18:14:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;18;285;MELNEA CASS BLVD;42.33330171;-71.08181675;(42.33330171, -71.08181675)
I172014279;301;Robbery;2;ROBBERY - STREET;B2;B;2;604;21.02.2017 18:14;18:14:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;18;285;DARLING ST;42.3317875;-71.1056269;(42.33178750, -71.10562690)
I172014215;301;Robbery;2;ROBBERY - STREET;D4;D;4;170;21.02.2017 16:16;16:16:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;16;231;E CONCORD ST;42.33753031;-71.07448985;(42.33753031, -71.07448985)
I172014141;361;Robbery;2;ROBBERY - OTHER;B2;B;2;329;21.02.2017 12:07;12:07:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;12;258;COLUMBIA RD;42.30673444;-71.07712722;(42.30673444, -71.07712722)
I172014066;301;Robbery;2;ROBBERY - STREET;A7;A;1;21;21.02.2017 06:22;06:22:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;6;100;BROOKS ST;42.376086;-71.03248715;(42.37608600, -71.03248715)
I172014019;301;Robbery;2;ROBBERY - STREET;C6;C;3;914;20.02.2017 21:00;21:00:02;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;21;303;DR. MICHAEL GAVIN WAY;42.32614559;-71.05349144;(42.32614559, -71.05349144)
I172013705;301;Robbery;2;ROBBERY - STREET;B2;B;2;265;19.02.2017 19:00;19:00:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;19;274;CLIFFORD ST;42.31985444;-71.07972518;(42.31985444, -71.07972518)
I172013545;301;Robbery;2;ROBBERY - STREET;B2;B;2;181;19.02.2017 02:28;02:28:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;2;181;GEORGE ST;42.32512278;-71.07198831;(42.32512278, -71.07198831)
I172013424;301;Robbery;2;ROBBERY - STREET;C6;C;3;186;18.02.2017 16:39;16:39:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;16;231;BOSTON ST;42.32502384;-71.0592516;(42.32502384, -71.05925160)
I172013400;301;Robbery;2;ROBBERY - STREET;E13;E;5;572;18.02.2017 15:15;15:15:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;15;241;WASHINGTON ST;42.31538436;-71.09870021;(42.31538436, -71.09870021)
I172013267;301;Robbery;2;ROBBERY - STREET;B2;B;2;178;18.02.2017 05:11;05:11:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;5;86;ALLERTON ST;42.32805817;-71.06956313;(42.32805817, -71.06956313)
I172013262;361;Robbery;2;ROBBERY - OTHER;A1;A;1;112;18.02.2017 02:47;02:47:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;2;181;AVENUE DE LAFAYETTE;42.35331987;-71.06102314;(42.35331987, -71.06102314)
I172013237;301;Robbery;2;ROBBERY - STREET;C11;C;3;350;18.02.2017 00:58;00:58:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;0;244;DORCHESTER AVE;42.30254239;-71.0595669;(42.30254239, -71.05956690)
I172013223;301;Robbery;2;ROBBERY - STREET;A7;A;1;35;17.02.2017 23:15;23:15:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;23;231;SUMNER ST;42.36772441;-71.03706813;(42.36772441, -71.03706813)
I172013164;361;Robbery;2;ROBBERY - OTHER;B3;B;2;457;17.02.2017 18:16;18:16:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;18;285;BLUE HILL AVE;42.30082268;-71.08589873;(42.30082268, -71.08589873)
I172013148;301;Robbery;2;ROBBERY - STREET;B2;B;2;316;17.02.2017 17:55;17:55:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;17;277;HOMESTEAD ST;42.31342215;-71.09348975;(42.31342215, -71.09348975)
I172013090;301;Robbery;2;ROBBERY - STREET;A1;A;1;70;17.02.2017 15:34;15:34:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;15;241;CHARLES ST;42.30060543;-71.06126785;(42.30060543, -71.06126785)
I172012901;301;Robbery;2;ROBBERY - STREET;B2;B;2;586;16.02.2017 22:03;22:03:40;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;22;278;HILLSIDE ST;42.33013124;-71.10138008;(42.33013124, -71.10138008)
I172012869;301;Robbery;2;ROBBERY - STREET;C6;C;3;197;16.02.2017 20:22;20:22:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;20;305;JOYCE HAYES WAY;42.33723127;-71.05539138;(42.33723127, -71.05539138)
I172012868;301;Robbery;2;ROBBERY - STREET;A1;A;1;123;16.02.2017 19:49;19:49:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;19;274;OAK ST;42.34823537;-71.06288251;(42.34823537, -71.06288251)
I172012843;311;Robbery;2;ROBBERY - COMMERCIAL;B3;B;2;482;16.02.2017 17:50;17:50:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;17;277;RIVER ST;42.26726416;-71.09461109;(42.26726416, -71.09461109)
I172012821;301;Robbery;2;ROBBERY - STREET;A1;A;1;111;16.02.2017 17:02;17:02:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;17;277;WINTER PL;42.3556541;-71.06143259;(42.35565410, -71.06143259)
I172012734;301;Robbery;2;ROBBERY - STREET;C11;C;3;357;13.02.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;11;193;WASHINGTON ST;42.29745339;-71.07253425;(42.29745339, -71.07253425)
I172012705;351;Robbery;2;ROBBERY - BANK;C11;C;3;350;16.02.2017 12:33;12:33:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;12;258;DORCHESTER AVE;42.30175049;-71.059734;(42.30175049, -71.05973400)
I172012536;361;Robbery;2;ROBBERY - OTHER;B2;B;2;280;15.02.2017 20:05;20:05:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;20;305;WARREN ST;42.32902469;-71.08341505;(42.32902469, -71.08341505)
I172012477;301;Robbery;2;ROBBERY - STREET;B2;B;2;328;15.02.2017 16:41;16:41:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;16;231;COLUMBIA RD;42.30876959;-71.07460717;(42.30876959, -71.07460717)
I172012384;301;Robbery;2;ROBBERY - STREET;D14;D;4;938;15.02.2017 12:02;12:02:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;12;258;JETTE CT;42.3468275;-71.14319087;(42.34682750, -71.14319087)
I172012195;301;Robbery;2;ROBBERY - STREET;E5;E;5;825;14.02.2017 14:30;14:30:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;14;242;GEORGETOWNE DR;42.25845301;-71.14489226;(42.25845301, -71.14489226)
I172012178;301;Robbery;2;ROBBERY - STREET;A1;A;1;102;14.02.2017 18:09;18:09:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;18;285;TREMONT ST;42.35637531;-71.06213513;(42.35637531, -71.06213513)
I172012091;301;Robbery;2;ROBBERY - STREET;A1;A;1;84;09.02.2017 00:15;00:15:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;0;244;HANOVER ST;42.36303798;-71.05524751;(42.36303798, -71.05524751)
I172011909;301;Robbery;2;ROBBERY - STREET;B2;B;2;329;13.02.2017 20:20;20:20:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;20;305;COLUMBIA RD;42.30710099;-71.07666013;(42.30710099, -71.07666013)
I172011693;301;Robbery;2;ROBBERY - STREET;A7;A;1;21;13.02.2017 00:10;00:10:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;0;244;BROOKS ST;42.376086;-71.03248715;(42.37608600, -71.03248715)
I172011617;311;Robbery;2;ROBBERY - COMMERCIAL;A7;A;1;24;12.02.2017 17:28;17:28:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;17;277;MERIDIAN ST;42.37750247;-71.03916237;(42.37750247, -71.03916237)
I172011589;301;Robbery;2;ROBBERY - STREET;C6;C;3;256;12.02.2017 11:07;11:07:00;17:00:00;08:00:00;Day;2017;2;Sunday;Weekend;2;11;193;WILLIAM T MORRISSEY BLVD;42.31928523;-71.05027167;(42.31928523, -71.05027167)
I172011589;361;Robbery;2;ROBBERY - OTHER;C6;C;3;256;12.02.2017 11:07;11:07:00;17:00:00;08:00:00;Day;2017;2;Sunday;Weekend;2;11;193;WILLIAM T MORRISSEY BLVD;42.31928523;-71.05027167;(42.31928523, -71.05027167)
I172011506;301;Robbery;2;ROBBERY - STREET;D14;D;4;785;12.02.2017 05:40;05:40:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;5;86;CLAYMOSS RD;42.34475099;-71.14600972;(42.34475099, -71.14600972)
I172011452;301;Robbery;2;ROBBERY - STREET;C6;C;3;219;11.02.2017 21:17;21:17:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;21;303;E EIGHTH ST;42.33152757;-71.04901071;(42.33152757, -71.04901071)
I172011246;361;Robbery;2;ROBBERY - OTHER;E18;E;5;516;11.02.2017 05:48;05:48:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;5;86;SCHOOL ST;42.35788876;-71.06010047;(42.35788876, -71.06010047)
I172011227;301;Robbery;2;ROBBERY - STREET;B3;B;2;428;11.02.2017 02:53;02:53:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;2;181;NORFOLK ST;42.28056608;-71.08801662;(42.28056608, -71.08801662)
I172011222;301;Robbery;2;ROBBERY - STREET;B2;B;2;316;11.02.2017 01:40;01:40:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;1;171;HAROLD ST;42.3125963;-71.09287584;(42.31259630, -71.09287584)
