INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172016045;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;307;27.02.2017 17:27;17:27:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;17;277;WALNUT PARK;42.31451479;-71.0947082;(42.31451479, -71.09470820)
I172016024;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;285;27.02.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;13;206;NORTHAMPTON ST;42.33943469;-71.08179765;(42.33943469, -71.08179765)
I172016020;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;303;27.02.2017 11:15;11:15:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;11;193;W WALNUT PARK;42.31774803;-71.09951749;(42.31774803, -71.09951749)
I172016017;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;164;27.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;12;258;WALTHAM ST;42.34123771;-71.06827542;(42.34123771, -71.06827542)
I172015949;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;170;25.02.2017 01:00;01:00:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;1;171;WORCESTER ST;42.33805954;-71.07636952;(42.33805954, -71.07636952)
I172015905;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;316;27.02.2017 12:28;12:28:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;12;258;RUTHVEN ST;42.31410481;-71.09291975;(42.31410481, -71.09291975)
I172015901;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;757;27.02.2017 11:38;11:38:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;11;193;NEWTON ST;42.35605899;-71.16814844;(42.35605899, -71.16814844)
I172015896;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;337;24.02.2017 15:30;15:30:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;15;241;OLNEY ST;42.30546546;-71.07284752;(42.30546546, -71.07284752)
I172015816;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;316;26.02.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;18;285;WALDECK ST;42.29881968;-71.06570084;(42.29881968, -71.06570084)
I172015766;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;804;26.02.2017 19:00;19:00:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;19;274;N BEACON ST;42.35393844;-71.1401578;(42.35393844, -71.14015780)
I172015765;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;803;26.02.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;22;278;BLAINE ST;42.35601649;-71.13776421;(42.35601649, -71.13776421)
I172015639;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;620;19.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Sunday;Weekend;2;12;258;HEMENWAY ST;42.34466386;-71.08971758;(42.34466386, -71.08971758)
I172015636;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;338;24.02.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;23;231;NAVILLUS TER;42.30998781;-71.06213111;(42.30998781, -71.06213111)
I172015589;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;803;24.02.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;23;231;CAMBRIDGE ST;42.35468361;-71.1347462;(42.35468361, -71.13474620)
I172015512;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;157;25.02.2017 21:45;21:45:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;21;303;W NEWTON ST;42.34063708;-71.07572281;(42.34063708, -71.07572281)
I172015508;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;570;25.02.2017 22:25;22:25:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;22;278;WILLIAMS ST;42.30586226;-71.10681559;(42.30586226, -71.10681559)
I172015427;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;351;24.02.2017 11:00;11:00:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;11;193;PARK ST;42.29899344;-71.05932441;(42.29899344, -71.05932441)
I172015426;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;534;25.02.2017 16:39;16:39:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;16;231;LEIGHTON RD;42.24954831;-71.14431405;(42.24954831, -71.14431405)
I172015338;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;234;25.02.2017 08:52;08:52:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;8;195;E EIGHTH ST;42.33142637;-71.03820913;(42.33142637, -71.03820913)
I172015254;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;124;25.02.2017 00:02;00:02:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;0;244;HUDSON ST;42.34867943;-71.0608949;(42.34867943, -71.06089490)
I172015241;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;346;24.02.2017 22:09;22:09:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;22;278;PERCIVAL ST;42.3053786;-71.06323044;(42.30537860, -71.06323044)
I172015239;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;514;24.02.2017 21:58;21:58:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;21;303;PROSPECT ST;42.24746798;-71.11230426;(42.24746798, -71.11230426)
I172015230;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;149;24.02.2017 21:25;21:25:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;21;303;COLUMBUS AVE;42.34563477;-71.07555367;(42.34563477, -71.07555367)
I172015195;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;725;24.02.2017 18:55;18:55:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;18;285;SPRING VALLEY RD;42.27562629;-71.16844455;(42.27562629, -71.16844455)
I172015194;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;355;24.02.2017 19:01;19:01:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;19;274;ADAMS ST;42.29681873;-71.05656121;(42.29681873, -71.05656121)
I172015158;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;335;24.02.2017 17:31;17:31:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;17;277;BELLEVUE ST;42.30888598;-71.0692309;(42.30888598, -71.06923090)
I172015135;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;519;24.02.2017 17:24;17:24:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;17;277;WEST ST;42.2618765;-71.12278427;(42.26187650, -71.12278427)
I172015097;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;24;24.02.2017 15:00;15:00:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;15;241;MARION ST;42.37878502;-71.03771768;(42.37878502, -71.03771768)
I172014928;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;587;24.02.2017 00:44;00:44:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;0;244;BURNEY ST;42.33188687;-71.0995439;(42.33188687, -71.09954390)
I172014859;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;16;23.02.2017 18:24;18:24:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;18;285;SARATOGA ST;42.38064063;-71.02556481;(42.38064063, -71.02556481)
I172014850;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;79;23.02.2017 17:32;17:32:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;17;277;N MARGIN ST;42.36573027;-71.05698286;(42.36573027, -71.05698286)
I172014781;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;319;22.01.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;1;Sunday;Weekend;2;18;285;OLD COLONY AVE;42.32775523;-71.05256837;(42.32775523, -71.05256837)
I172014720;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;272;22.02.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;23;231;WASHINGTON ST;42.3348311;-71.07904134;(42.33483110, -71.07904134)
I172014712;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;272;23.02.2017 10:48;10:48:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;10;178;NEWCOMB ST;42.33418175;-71.07866441;(42.33418175, -71.07866441)
I172014615;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;308;22.02.2017 19:43;19:43:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;19;274;WALNUT AVE;42.32031741;-71.08732302;(42.32031741, -71.08732302)
I172014593;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;133;22.02.2017 19:53;19:53:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;19;274;COMMONWEALTH AVE;42.35199294;-71.07706785;(42.35199294, -71.07706785)
I172014485;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;273;22.02.2017 13:39;13:39:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;13;206;MASSACHUSETTS AVE;42.33755715;-71.07836018;(42.33755715, -71.07836018)
I172014431;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;164;22.02.2017 10:35;10:35:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;10;178;ROLLINS ST;42.34147117;-71.06787918;(42.34147117, -71.06787918)
I172014364;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;516;21.02.2017 23:10;23:10:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;23;231;WILLIAMS AVE;42.25100168;-71.11910481;(42.25100168, -71.11910481)
I172014255;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;649;21.02.2017 17:58;17:58:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;17;277;CENTRE ST;42.30888331;-71.11767218;(42.30888331, -71.11767218)
I172014253;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;649;21.02.2017 17:03;17:03:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;17;277;CENTRE ST;42.30888331;-71.11767218;(42.30888331, -71.11767218)
I172014204;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;563;21.02.2017 14:00;14:00:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;14;242;SOUTH ST;42.29056228;-71.12500267;(42.29056228, -71.12500267)
I172014161;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;461;21.02.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;9;167;MALLON RD;42.30278361;-71.07412304;(42.30278361, -71.07412304)
I172014007;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;359;20.02.2017 19:41;19:41:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;19;274;TREMLETT ST;42.29472275;-71.07058534;(42.29472275, -71.07058534)
I172013919;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;824;19.02.2017 17:00;17:00:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;17;277;PRINCETON ST;42.37909441;-71.03176184;(42.37909441, -71.03176184)
I172013911;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;752;20.02.2017 13:00;13:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;13;206;WASHINGTON ST;42.34904422;-71.16323554;(42.34904422, -71.16323554)
I172013909;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;752;20.02.2017 13:00;13:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;13;206;WASHINGTON ST;42.34904422;-71.16323554;(42.34904422, -71.16323554)
I172013570;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;270;16.02.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;0;244;NORTHAMPTON ST;42.33395125;-71.07538939;(42.33395125, -71.07538939)
I172013475;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;365;18.02.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;13;206;LONSDALE ST;42.29037676;-71.06139736;(42.29037676, -71.06139736)
I172013457;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;146;26.01.2017 10:45;10:45:00;17:00:00;08:00:00;Day;2017;1;Thursday;Workdays;1;10;178;SAINT BOTOLPH ST;42.34561901;-71.07990847;(42.34561901, -71.07990847)
I172013439;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;378;18.02.2017 17:17;17:17:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;17;277;OAKTON AVE;42.2867694;-71.05318589;(42.28676940, -71.05318589)
I172013437;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;498;18.02.2017 04:00;04:00:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;4;77;HYDE PARK AVE;42.27592579;-71.11976013;(42.27592579, -71.11976013)
I172013427;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;450;18.02.2017 16:59;16:59:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;16;231;BOYLSTON ST;42.3523119;-71.0637051;(42.35231190, -71.06370510)
I172013302;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;335;18.02.2017 08:29;08:29:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;8;195;CLARKSON ST;42.30829668;-71.06747771;(42.30829668, -71.06747771)
I172013294;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;577;18.02.2017 08:46;08:46:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;8;195;BEETHOVEN ST;42.31572772;-71.09957024;(42.31572772, -71.09957024)
I172013265;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;272;17.02.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;9;167;NEWCOMB ST;42.33418175;-71.07866441;(42.33418175, -71.07866441)
I172013118;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;334;13.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;12;258;TRULL ST;42.31250816;-71.06546757;(42.31250816, -71.06546757)
I172013057;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;170;17.02.2017 13:35;13:35:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;13;206;SHAWMUT AVE;42.33861405;-71.07610072;(42.33861405, -71.07610072)
I172013008;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;352;17.02.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;8;195;WESTVILLE ST;42.30138747;-71.0658424;(42.30138747, -71.06584240)
I172012919;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;151;16.02.2017 23:09;23:09:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;23;231;CLARENDON ST;42.3467947;-71.07329384;(42.34679470, -71.07329384)
I172012918;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;249;16.02.2017 22:24;22:24:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;22;278;SAXTON ST;42.31359091;-71.05432387;(42.31359091, -71.05432387)
I172012906;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;914;16.02.2017 22:06;22:06:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;22;278;OLD COLONY AVE;42.32557398;-71.0524813;(42.32557398, -71.05248130)
I172012877;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;417;16.02.2017 19:55;19:55:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;19;274;STOCKTON ST;42.28265604;-71.07374541;(42.28265604, -71.07374541)
I172012855;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;822;16.02.2017 18:28;18:28:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;18;285;CROWN POINT DR;42.2578406;-71.14813948;(42.25784060, -71.14813948)
I172012835;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;312;16.02.2017 09:45;09:45:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;9;167;HOLLANDER ST;42.31612964;-71.0910892;(42.31612964, -71.09108920)
I172012788;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;516;06.02.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;9;167;DANA AVE;42.24725578;-71.11958581;(42.24725578, -71.11958581)
I172012567;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;597;15.02.2017 21:12;21:12:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;21;303;COLUMBUS AVE;42.33961848;-71.0828558;(42.33961848, -71.08285580)
I172012560;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;450;15.02.2017 19:10;19:10:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;19;274;DUNLAP ST;42.29281079;-71.07327594;(42.29281079, -71.07327594)
I172012552;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;264;15.02.2017 13:30;13:30:00;17:00:00;08:00:00;Day;2017;2;Wednesday;Workdays;1;13;206;JULIAN ST;42.31934009;-71.07669166;(42.31934009, -71.07669166)
I172012437;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;796;10.02.2017 22:40;22:40:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;22;278;COMMONWEALTH AVE;42.35043273;-71.1271048;(42.35043273, -71.12710480)
I172012234;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;D4;D;4;150;14.02.2017 10:00;10:00:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;10;178;APPLETON ST;42.34539406;-71.07380247;(42.34539406, -71.07380247)
I172012230;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;796;14.02.2017 21:41;21:41:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;21;303;LINDEN ST;42.35179211;-71.13023989;(42.35179211, -71.13023989)
I172012216;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;21;11.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;12;258;MARION ST;42.37500072;-71.03417919;(42.37500072, -71.03417919)
I172012167;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;320;14.02.2017 07:00;07:00:00;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;7;152;GEORGIA ST;42.3099567;-71.08430841;(42.30995670, -71.08430841)
I172012147;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;24;14.02.2017 15:05;15:05:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;15;241;MERIDIAN ST;42.3782637;-71.03918446;(42.37826370, -71.03918446)
I172012102;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E18;E;5;516;08.02.2017 18:30;18:30:00;17:00:00;08:00:00;Night;2017;2;Wednesday;Workdays;1;18;285;NEPONSET AVE;42.24967245;-71.12004045;(42.24967245, -71.12004045)
I172012069;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;63;14.02.2017 13:11;13:11:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;13;206;MARTHA RD;42.36580175;-71.06538257;(42.36580175, -71.06538257)
I172012057;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;151;14.02.2017 10:30;10:30:00;17:00:00;08:00:00;Day;2017;2;Tuesday;Workdays;1;10;178;GRAY ST;42.34556708;-71.07147876;(42.34556708, -71.07147876)
I172012035;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;513;13.02.2017 07:00;07:00:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;7;152;SUMMIT ST;42.25022942;-71.11269237;(42.25022942, -71.11269237)
I172011948;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;522;14.02.2017 00:37;00:37:27;17:00:00;08:00:00;Night;2017;2;Tuesday;Workdays;1;0;244;FACTORY ST;42.25296948;-71.12552641;(42.25296948, -71.12552641)
I172011911;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;524;09.02.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;12;258;HALSEY RD;42.24160863;-71.124429;(42.24160863, -71.12442900)
I172011897;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D4;D;4;157;13.02.2017 19:14;19:14:00;17:00:00;08:00:00;Night;2017;2;Monday;Workdays;1;19;274;TREMONT ST;42.34149581;-71.07624518;(42.34149581, -71.07624518)
I172011730;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;438;13.02.2017 10:24;10:24:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;10;178;TALBOT AVE;42.29158089;-71.07664628;(42.29158089, -71.07664628)
I172011718;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;35;13.02.2017 08:24;08:24:00;17:00:00;08:00:00;Day;2017;2;Monday;Workdays;1;8;195;WEBSTER ST;42.36690003;-71.03741912;(42.36690003, -71.03741912)
I172011660;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;17;12.02.2017 20:28;20:28:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;20;305;LEXINGTON ST;42.38069279;-71.02954916;(42.38069279, -71.02954916)
I172011650;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;706;12.02.2017 19:53;19:53:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;19;274;ALLEYNE ST;42.27206681;-71.1474823;(42.27206681, -71.14748230)
I172011644;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;25;12.02.2017 18:29;18:29:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;18;285;FALCON ST;42.3819736;-71.03768922;(42.38197360, -71.03768922)
I172011619;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;145;10.02.2017 19:00;19:00:00;17:00:00;08:00:00;Night;2017;2;Friday;Workdays;1;19;274;HUNTINGTON AVE;42.34481182;-71.08234324;(42.34481182, -71.08234324)
I172011614;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B3;B;2;432;12.02.2017 15:32;15:32:00;17:00:00;08:00:00;Day;2017;2;Sunday;Weekend;2;15;241;MASCOT ST;42.28539022;-71.0845773;(42.28539022, -71.08457730)
I172011512;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;124;12.02.2017 06:58;06:58:00;17:00:00;08:00:00;Night;2017;2;Sunday;Weekend;2;6;100;TYLER ST;42.34888042;-71.06149764;(42.34888042, -71.06149764)
I172011443;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;458;11.02.2017 06:30;06:30:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;6;100;GENEVA AVE;42.29848866;-71.06313294;(42.29848866, -71.06313294)
I172011360;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;160;11.02.2017 05:00;05:00:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;5;86;TREMONT ST;42.34414013;-71.07130519;(42.34414013, -71.07130519)
I172011338;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;909;11.02.2017 14:14;14:14:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;14;242;WHITTIER ST;42.33380238;-71.08880867;(42.33380238, -71.08880867)
I172011297;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;361;11.02.2017 10:00;10:00:00;17:00:00;08:00:00;Day;2017;2;Saturday;Weekend;2;10;178;MATHER ST;42.29450508;-71.06420859;(42.29450508, -71.06420859)
I172011248;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;463;11.02.2017 06:27;06:27:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;6;100;CALDER ST;42.29710452;-71.08807731;(42.29710452, -71.08807731)
I172011222;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;316;11.02.2017 01:40;01:40:00;17:00:00;08:00:00;Night;2017;2;Saturday;Weekend;2;1;171;HAROLD ST;42.3125963;-71.09287584;(42.31259630, -71.09287584)
I172010980;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;467;10.02.2017 08:19;08:19:00;17:00:00;08:00:00;Day;2017;2;Friday;Workdays;1;8;195;WELLINGTON HILL ST;42.28464725;-71.09473285;(42.28464725, -71.09473285)
I172010977;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;402;09.02.2017 21:30;21:30:00;17:00:00;08:00:00;Night;2017;2;Thursday;Workdays;1;21;303;ASHMONT ST;42.28519774;-71.0677511;(42.28519774, -71.06775110)
I172010772;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;535;09.02.2017 09:05;09:05:00;17:00:00;08:00:00;Day;2017;2;Thursday;Workdays;1;9;167;LEIGHTON RD;42.24954831;-71.14431405;(42.24954831, -71.14431405)
